payment_id,customer_id,amount,timestamp,payment_status,failure_reason,attempt_number,payment_method
PAY200328,C100540,26512.59,2026-01-17 01:48:56,failed,network_error,3,netbanking
PAY200329,C103688,2921.97,2026-05-24 20:49:48,failed,network_error,1,upi
PAY200330,C101871,5582.53,2026-06-10 19:53:31,failed,insufficient_funds,2,card
PAY200331,C102225,2616.63,2026-05-20 06:11:01,failed,network_error,2,netbanking
PAY200332,C101589,3221.34,2026-01-14 12:28:04,failed,expired_card,1,upi
PAY200333,C102587,4365.92,2026-01-06 01:20:47,failed,insufficient_funds,1,card
PAY200334,C102992,2422.11,2026-01-30 11:25:57,failed,authentication_failure,1,card
PAY200335,C103117,5116.59,2026-06-19 22:31:52,failed,payment_method_invalid,2,upi
PAY200336,C100996,3744.03,2026-02-06 20:23:10,failed,insufficient_funds,2,upi
PAY200337,C102506,3851.6,2026-04-01 17:50:47,failed,network_error,1,card
PAY200338,C103137,1639.93,2026-07-06 01:40:47,failed,insufficient_funds,2,card
PAY200339,C101652,11224.54,2026-04-26 17:24:06,failed,expired_card,1,upi
PAY200340,C101528,2648.66,2026-06-17 20:21:20,failed,bank_decline,2,card
PAY200341,C102510,2814.63,2026-06-27 04:27:59,failed,bank_decline,2,upi
PAY200342,C102295,6445.09,2026-03-08 03:33:52,failed,authentication_failure,2,wallet
PAY200343,C101010,3603.63,2026-07-21 07:02:04,failed,authentication_failure,1,netbanking
PAY200344,C103831,1491.49,2026-04-04 23:52:45,failed,bank_decline,1,card
PAY200345,C102245,2492.81,2026-05-21 20:47:55,failed,authentication_failure,1,card
PAY200346,C102257,41970.11,2026-07-20 03:41:07,failed,payment_method_invalid,2,netbanking
PAY200347,C100822,8282.98,2026-03-03 16:04:28,failed,expired_card,1,upi
PAY200348,C102701,6914.33,2026-07-10 02:18:43,failed,insufficient_funds,1,card
PAY200349,C103669,12180.24,2026-05-30 06:51:39,failed,authentication_failure,1,card
PAY200350,C102904,4027.81,2026-04-24 15:33:18,failed,payment_method_invalid,1,card
PAY200351,C102038,7228.62,2026-06-23 03:45:03,failed,bank_decline,2,netbanking
PAY200352,C102546,16205.03,2026-06-07 07:18:51,failed,expired_card,2,card
PAY200353,C100935,16887.81,2026-03-07 09:12:59,failed,network_error,1,card
PAY200354,C100242,3693.34,2026-05-30 19:59:18,failed,bank_decline,1,card
PAY200355,C102558,3458.69,2026-01-05 14:52:01,failed,authentication_failure,1,netbanking
PAY200356,C100727,1107.29,2026-06-24 11:35:30,failed,authentication_failure,1,card
PAY200357,C100361,1563.56,2026-04-07 18:51:56,failed,insufficient_funds,1,card
PAY200358,C103099,2384.37,2026-01-09 07:56:27,failed,insufficient_funds,1,netbanking
PAY200359,C101736,25861.67,2026-03-19 11:03:44,failed,network_error,1,card
PAY200360,C103413,5572.41,2026-07-22 13:57:15,failed,network_error,1,card
PAY200361,C103463,2424.65,2026-06-11 19:01:33,failed,authentication_failure,2,upi
PAY200362,C100491,7370.98,2026-04-23 23:47:20,failed,insufficient_funds,2,card
PAY200363,C103071,15011.67,2026-05-04 04:29:21,failed,expired_card,1,upi
PAY200364,C101339,5713.1,2026-06-22 16:53:15,failed,bank_decline,2,netbanking
PAY200365,C102813,2073.56,2026-02-02 09:42:13,failed,expired_card,2,netbanking
PAY200366,C100176,4998.49,2026-05-08 14:03:45,failed,bank_decline,1,netbanking
PAY200367,C101882,7668.46,2026-02-13 14:20:25,failed,authentication_failure,1,wallet
PAY200368,C102514,13366.42,2026-02-19 05:32:49,failed,network_error,1,wallet
PAY200369,C101787,4482.34,2026-05-10 09:10:51,failed,network_error,3,card
PAY200370,C102206,6423.79,2026-05-23 04:29:19,failed,expired_card,2,upi
PAY200371,C100045,29357.38,2026-06-05 04:08:44,failed,network_error,2,card
PAY200372,C100029,17289.06,2026-04-30 17:36:59,failed,network_error,2,card
PAY200373,C102400,4452.78,2026-05-10 17:06:10,failed,payment_method_invalid,2,card
PAY200374,C101663,18838.97,2026-02-25 02:14:48,failed,expired_card,2,upi
PAY200375,C102308,3265.34,2026-03-26 20:05:35,failed,insufficient_funds,3,card
PAY200376,C101438,24043.3,2026-06-25 05:23:22,failed,expired_card,1,card
PAY200377,C100021,8727.37,2026-05-27 08:59:21,failed,insufficient_funds,1,card
PAY200378,C102800,4981.83,2026-01-15 05:32:51,failed,network_error,2,netbanking
PAY200379,C100548,22026.29,2026-07-18 14:04:50,failed,insufficient_funds,2,upi
PAY200380,C103139,4782.13,2026-07-15 10:07:02,failed,insufficient_funds,1,card
PAY200381,C100049,1535.99,2026-06-02 16:51:19,failed,network_error,1,netbanking
PAY200382,C103715,96352.85,2026-06-15 15:58:27,failed,bank_decline,3,card
PAY200383,C101012,876.43,2026-07-04 23:47:45,failed,network_error,2,card
PAY200384,C103570,23400.83,2026-02-22 05:36:46,failed,insufficient_funds,2,card
PAY200385,C100015,16157.3,2026-07-23 14:26:26,failed,insufficient_funds,1,upi
PAY200386,C101800,2552.73,2026-06-15 06:36:54,failed,insufficient_funds,2,netbanking
PAY200387,C101669,10436.56,2026-05-30 05:59:31,failed,bank_decline,2,card
PAY200388,C100657,13111.41,2026-04-29 20:05:58,failed,network_error,1,upi
PAY200389,C101905,9160.89,2026-06-17 19:57:01,failed,bank_decline,1,upi
PAY200390,C100860,25703.4,2026-06-15 23:52:22,failed,bank_decline,3,upi
PAY200391,C101748,6721.01,2026-01-26 10:51:59,failed,insufficient_funds,2,netbanking
PAY200392,C101498,16766.7,2026-03-10 02:01:45,failed,expired_card,2,upi
PAY200393,C100797,2002.37,2026-07-01 18:01:05,failed,expired_card,1,card
PAY200394,C103154,4397.08,2026-05-06 15:14:44,failed,expired_card,1,card
PAY200395,C102094,7861.89,2026-03-25 14:20:56,failed,network_error,3,upi
PAY200396,C103353,9511.81,2026-02-20 00:35:05,failed,network_error,1,card
PAY200397,C103256,2741.66,2026-04-19 20:46:25,failed,bank_decline,3,upi
PAY200398,C101049,4887.3,2026-02-24 04:56:47,failed,payment_method_invalid,1,upi
PAY200399,C101164,4039.58,2026-03-09 16:14:48,failed,network_error,1,card
PAY200400,C103806,29496.45,2026-02-10 15:20:46,failed,expired_card,1,upi
PAY200401,C101250,3884.85,2026-02-11 15:04:12,failed,network_error,1,upi
PAY200402,C100378,6073.22,2026-01-01 16:00:14,failed,payment_method_invalid,1,upi
PAY200403,C102171,9199.61,2026-07-11 20:19:48,failed,insufficient_funds,1,card
PAY200404,C103866,22255.08,2026-05-25 17:58:27,failed,network_error,1,netbanking
PAY200405,C100935,6514.64,2026-07-24 08:21:52,failed,bank_decline,1,netbanking
PAY200406,C102550,4701.28,2026-02-07 03:26:29,failed,expired_card,2,upi
PAY200407,C101351,42906.77,2026-05-23 02:20:27,failed,expired_card,1,card
PAY200408,C101539,6981.87,2026-03-11 00:09:37,failed,expired_card,1,upi
PAY200409,C101809,3710.78,2026-01-22 09:06:08,failed,expired_card,1,wallet
PAY200410,C100573,42753.44,2026-07-06 15:03:32,failed,network_error,1,netbanking
PAY200411,C101545,4166.37,2026-03-27 03:49:29,failed,insufficient_funds,1,upi
PAY200412,C101092,2116.13,2026-07-29 14:10:15,failed,authentication_failure,2,upi
PAY200413,C103272,2894.33,2026-02-25 07:13:31,failed,network_error,1,card
PAY200414,C100911,19002.73,2026-03-30 16:08:37,failed,insufficient_funds,3,card
PAY200415,C103395,6065.49,2026-06-28 20:45:28,failed,insufficient_funds,3,card
PAY200416,C100067,16234.68,2026-05-26 12:38:45,failed,bank_decline,3,card
PAY200417,C101611,10967.59,2026-05-02 13:37:35,failed,network_error,1,netbanking
PAY200418,C101073,8133.8,2026-03-18 12:59:28,failed,expired_card,1,card
PAY200419,C101791,6674.69,2026-02-22 16:50:41,failed,bank_decline,1,upi
PAY200420,C103083,45472.23,2026-07-25 19:36:30,failed,insufficient_funds,1,upi
PAY200421,C103827,6193.78,2026-05-10 07:57:52,failed,network_error,1,card
PAY200422,C102911,4748.57,2026-02-11 13:08:25,failed,payment_method_invalid,1,netbanking
PAY200423,C102012,3321.25,2026-05-19 18:35:47,failed,expired_card,1,card
PAY200424,C102049,4697.35,2026-02-19 16:09:16,failed,authentication_failure,1,upi
PAY200425,C103972,9348.35,2026-05-10 03:27:44,failed,insufficient_funds,1,card
PAY200426,C103966,3700.41,2026-01-26 10:30:43,failed,payment_method_invalid,2,card
PAY200427,C103051,3909.93,2026-05-07 14:03:09,failed,authentication_failure,3,card
PAY200428,C100657,4111.01,2026-06-23 13:08:19,failed,network_error,1,card
PAY200429,C101056,8424.48,2026-02-14 10:40:40,failed,expired_card,2,card
PAY200430,C101089,7853.96,2026-06-27 05:47:22,failed,network_error,1,upi
PAY200431,C100916,995.95,2026-02-02 16:34:25,failed,expired_card,2,card
PAY200432,C103870,9618.42,2026-01-10 10:19:22,failed,authentication_failure,1,wallet
PAY200433,C100636,8962.75,2026-03-08 16:50:43,failed,bank_decline,1,card
PAY200434,C103411,9563.46,2026-07-17 05:07:36,failed,insufficient_funds,2,wallet
PAY200435,C103224,14655.98,2026-01-09 03:03:47,failed,network_error,2,wallet
PAY200436,C102114,5812.75,2026-02-01 21:41:02,failed,expired_card,2,card
PAY200437,C101227,2764.38,2026-02-08 17:18:04,failed,expired_card,3,upi
PAY200438,C101063,12184.44,2026-02-22 08:19:51,failed,bank_decline,1,card
PAY200439,C102703,9740.74,2026-07-24 03:51:58,failed,payment_method_invalid,2,card
PAY200440,C102684,14916.9,2026-07-31 05:05:26,failed,insufficient_funds,1,wallet
PAY200441,C102160,3807.96,2026-01-09 03:00:21,failed,insufficient_funds,1,netbanking
PAY200442,C102273,21815.76,2026-04-17 00:58:59,failed,insufficient_funds,1,card
PAY200443,C103303,9944.09,2026-05-20 23:09:55,failed,authentication_failure,1,card
PAY200444,C103017,7886.81,2026-04-27 12:56:55,failed,expired_card,1,upi
PAY200445,C103003,9747.56,2026-03-28 03:48:47,failed,authentication_failure,1,card
PAY200446,C101121,2128.75,2026-02-07 20:38:27,failed,authentication_failure,2,upi
PAY200447,C100254,7533.04,2026-02-07 17:33:58,failed,network_error,1,card
PAY200448,C101834,11964.28,2026-05-27 14:32:54,failed,network_error,1,card
PAY200449,C101353,2608.84,2026-05-08 05:20:57,failed,bank_decline,2,card
PAY200450,C101339,5292.78,2026-04-24 00:57:38,failed,network_error,1,card
PAY200451,C102080,16692.12,2026-04-08 11:54:23,failed,bank_decline,1,upi
PAY200452,C103701,5904.39,2026-01-30 00:56:26,failed,insufficient_funds,3,upi
PAY200453,C103214,9136.8,2026-07-05 10:28:42,failed,network_error,1,card
PAY200454,C102700,1244.85,2026-04-03 18:00:19,failed,bank_decline,1,netbanking
PAY200455,C102856,4855.38,2026-04-20 20:21:49,failed,insufficient_funds,1,card
PAY200456,C101655,9184.46,2026-01-05 01:07:28,failed,payment_method_invalid,1,card
PAY200457,C102197,1712.15,2026-02-01 08:45:05,failed,insufficient_funds,2,netbanking
PAY200458,C101734,52018.59,2026-03-20 13:25:26,failed,payment_method_invalid,1,card
PAY200459,C103233,8806.61,2026-06-08 03:37:27,failed,insufficient_funds,1,netbanking
PAY200460,C103961,1687.9,2026-05-20 06:54:33,failed,authentication_failure,2,card
PAY200461,C101739,25651.99,2026-07-29 22:32:26,failed,bank_decline,1,card
PAY200462,C102883,6391.91,2026-04-27 22:23:16,failed,insufficient_funds,1,netbanking
PAY200463,C100222,5257.8,2026-06-24 02:37:31,failed,insufficient_funds,2,card
PAY200464,C101607,7002.56,2026-03-30 02:58:05,failed,network_error,2,card
PAY200465,C103482,18135.82,2026-02-20 05:01:47,failed,authentication_failure,1,card
PAY200466,C102745,40618.25,2026-04-01 21:33:28,failed,insufficient_funds,1,card
PAY200467,C102106,8434.17,2026-03-01 19:07:41,failed,insufficient_funds,1,upi
PAY200468,C100855,3598.2,2026-07-13 02:08:23,failed,expired_card,1,upi
PAY200469,C103233,11853.55,2026-01-08 12:53:13,failed,bank_decline,2,netbanking
PAY200470,C103882,4843.81,2026-03-03 17:03:44,failed,network_error,2,netbanking
PAY200471,C101568,16005.49,2026-04-05 00:01:27,failed,insufficient_funds,1,netbanking
PAY200472,C103238,4808.5,2026-03-15 14:07:42,failed,bank_decline,1,netbanking
PAY200473,C102354,4524.71,2026-03-19 06:11:36,failed,insufficient_funds,1,netbanking
PAY200474,C101589,4662.0,2026-07-18 02:45:03,failed,bank_decline,1,card
PAY200475,C101324,9437.15,2026-06-15 05:05:04,failed,network_error,2,netbanking
PAY200476,C102011,8784.97,2026-06-15 07:26:40,failed,payment_method_invalid,2,card
PAY200477,C101638,13584.73,2026-01-11 10:14:16,failed,bank_decline,2,netbanking
PAY200478,C102468,7802.8,2026-06-24 22:42:41,failed,bank_decline,3,netbanking
PAY200479,C100589,1677.1,2026-02-27 15:15:56,failed,authentication_failure,2,upi
PAY200480,C101908,32794.62,2026-05-07 22:24:43,failed,payment_method_invalid,3,upi
PAY200481,C102966,10815.61,2026-01-25 09:21:31,failed,authentication_failure,1,wallet
PAY200482,C103380,9351.85,2026-04-13 05:58:50,failed,bank_decline,2,netbanking
PAY200483,C101121,1452.53,2026-03-21 09:10:23,failed,authentication_failure,2,upi
PAY200484,C102401,69542.74,2026-03-04 06:36:04,failed,insufficient_funds,1,wallet
PAY200485,C101206,5393.2,2026-03-24 13:01:49,failed,expired_card,2,card
PAY200486,C103159,14582.35,2026-05-31 03:06:53,failed,expired_card,2,netbanking
PAY200487,C101416,10773.4,2026-03-28 17:44:23,failed,bank_decline,2,upi
PAY200488,C102693,13679.92,2026-02-08 21:09:39,failed,authentication_failure,2,wallet
PAY200489,C101728,5409.67,2026-07-09 18:56:24,failed,expired_card,3,card
PAY200490,C101068,2271.73,2026-03-11 19:36:46,failed,expired_card,2,card
PAY200491,C102304,6396.42,2026-04-13 04:03:34,failed,payment_method_invalid,1,card
PAY200492,C102495,9570.81,2026-05-28 11:24:00,failed,expired_card,1,upi
PAY200493,C102731,5510.91,2026-05-13 10:21:29,failed,insufficient_funds,1,upi
PAY200494,C103165,2306.87,2026-01-06 19:36:54,failed,insufficient_funds,2,card
PAY200495,C102702,7875.11,2026-02-15 19:28:36,failed,bank_decline,1,card
PAY200496,C103405,12907.3,2026-02-07 12:38:43,failed,insufficient_funds,2,netbanking
PAY200497,C101694,7745.09,2026-02-16 16:17:56,failed,expired_card,2,upi
PAY200498,C102034,6201.43,2026-06-04 19:41:27,failed,authentication_failure,1,upi
PAY200499,C101927,6561.9,2026-06-17 00:52:21,failed,network_error,3,card
PAY200500,C102312,8534.99,2026-04-08 04:31:08,failed,payment_method_invalid,1,upi
PAY200501,C100561,7037.25,2026-01-15 00:24:30,failed,expired_card,1,netbanking
PAY200502,C103416,15823.38,2026-06-05 09:07:53,failed,payment_method_invalid,2,netbanking
PAY200503,C102086,5693.04,2026-07-15 19:19:12,failed,insufficient_funds,1,wallet
PAY200504,C102213,2293.13,2026-07-27 02:12:39,failed,network_error,2,netbanking
PAY200505,C103508,4750.72,2026-07-23 12:47:27,failed,expired_card,2,card
PAY200506,C101859,12224.15,2026-03-30 00:24:17,failed,expired_card,1,card
PAY200507,C101841,3205.32,2026-01-08 19:40:03,failed,payment_method_invalid,1,upi
PAY200508,C102260,11135.83,2026-05-18 15:18:45,failed,payment_method_invalid,1,card
PAY200509,C103752,1643.97,2026-02-22 09:51:11,failed,insufficient_funds,1,upi
PAY200510,C101013,12141.89,2026-07-30 01:44:37,failed,network_error,1,upi
PAY200511,C100623,8805.57,2026-01-03 05:21:32,failed,expired_card,1,upi
PAY200512,C100431,25086.34,2026-03-07 20:20:13,failed,insufficient_funds,1,wallet
PAY200513,C102947,13702.27,2026-03-28 10:17:24,failed,payment_method_invalid,2,upi
PAY200514,C100042,2720.0,2026-02-20 05:40:27,failed,expired_card,1,card
PAY200515,C102831,11770.58,2026-06-19 08:18:04,failed,authentication_failure,2,card
PAY200516,C103537,11519.92,2026-04-07 17:12:33,failed,payment_method_invalid,1,netbanking
PAY200517,C102726,55600.59,2026-02-15 02:02:24,failed,insufficient_funds,1,card
PAY200518,C100682,3360.3,2026-05-08 09:44:34,failed,network_error,1,card
PAY200519,C102651,30540.59,2026-04-01 17:04:06,failed,expired_card,1,upi
PAY200520,C101771,20021.66,2026-06-25 04:06:44,failed,authentication_failure,1,upi
PAY200521,C100089,26878.08,2026-01-29 16:42:10,failed,expired_card,2,upi
PAY200522,C100790,4675.12,2026-05-05 11:37:09,failed,insufficient_funds,1,upi
PAY200523,C102968,10321.49,2026-02-02 07:19:53,failed,expired_card,1,upi
PAY200524,C102243,11427.75,2026-02-14 03:21:44,failed,network_error,1,netbanking
PAY200525,C101998,54228.34,2026-02-23 10:21:42,failed,network_error,1,upi
PAY200526,C103105,2557.03,2026-06-28 15:33:27,failed,payment_method_invalid,1,upi
PAY200527,C102096,5675.96,2026-03-24 22:20:24,failed,insufficient_funds,2,netbanking
PAY200528,C103873,3774.42,2026-03-27 09:35:20,failed,insufficient_funds,1,card
PAY200529,C100203,1361.34,2026-01-24 03:20:36,failed,network_error,2,wallet
PAY200530,C101145,4994.52,2026-02-13 10:49:09,failed,authentication_failure,2,card
PAY200531,C100753,5765.08,2026-01-25 11:56:35,failed,insufficient_funds,2,card
PAY200532,C101655,5135.82,2026-01-16 22:33:12,failed,insufficient_funds,1,card
PAY200533,C103644,2011.0,2026-01-31 12:36:54,failed,network_error,1,upi
PAY200534,C101637,16935.77,2026-07-21 02:11:54,failed,expired_card,1,card
PAY200535,C101262,2983.4,2026-05-26 03:39:44,failed,insufficient_funds,1,card
PAY200536,C100338,3744.68,2026-01-08 16:48:58,failed,authentication_failure,3,card
PAY200537,C101575,6429.26,2026-04-27 01:22:12,failed,authentication_failure,1,card
PAY200538,C100915,5008.71,2026-03-13 13:23:05,failed,bank_decline,1,card
PAY200539,C100756,14068.05,2026-07-03 10:55:32,failed,insufficient_funds,1,upi
PAY200540,C100535,4133.51,2026-02-10 23:24:26,failed,bank_decline,2,card
PAY200541,C102528,58624.58,2026-05-13 15:36:34,failed,insufficient_funds,2,netbanking
PAY200542,C102835,8902.72,2026-02-16 15:19:53,failed,network_error,2,card
PAY200543,C102962,4027.67,2026-07-12 07:25:57,failed,expired_card,3,card
PAY200544,C100214,7522.36,2026-06-15 19:34:41,failed,insufficient_funds,2,card
PAY200545,C103685,1531.65,2026-05-13 20:51:20,failed,insufficient_funds,1,upi
PAY200546,C102028,5416.67,2026-01-11 22:08:33,failed,insufficient_funds,4,upi
PAY200547,C102248,2401.55,2026-06-24 16:20:17,failed,insufficient_funds,1,card
PAY200548,C103509,6995.91,2026-06-14 12:10:33,failed,insufficient_funds,2,card
PAY200549,C101102,27161.28,2026-04-07 03:16:28,failed,network_error,1,card
PAY200550,C102013,7386.43,2026-05-02 20:18:53,failed,authentication_failure,1,netbanking
PAY200551,C100283,3925.76,2026-05-23 14:05:00,failed,insufficient_funds,2,upi
PAY200552,C101969,6597.24,2026-02-05 16:42:56,failed,network_error,1,netbanking
PAY200553,C101064,5083.39,2026-07-18 12:30:20,failed,payment_method_invalid,2,netbanking
PAY200554,C100729,3019.9,2026-01-06 06:13:21,failed,bank_decline,1,upi
PAY200555,C102473,2804.32,2026-01-06 01:38:06,failed,authentication_failure,1,card
PAY200556,C100520,39029.79,2026-06-18 01:49:01,failed,bank_decline,1,wallet
PAY200557,C103896,2806.25,2026-01-05 21:02:18,failed,insufficient_funds,1,card
PAY200558,C100929,80170.06,2026-03-27 19:34:45,failed,insufficient_funds,2,card
PAY200559,C100316,1426.73,2026-03-14 19:25:20,failed,expired_card,1,upi
PAY200560,C101786,6647.55,2026-01-01 02:41:02,failed,authentication_failure,1,card
PAY200561,C101553,2892.96,2026-05-23 03:37:17,failed,network_error,4,netbanking
PAY200562,C102631,1371.4,2026-05-22 04:46:43,failed,bank_decline,1,card
PAY200563,C102668,5484.69,2026-02-12 10:45:12,failed,network_error,1,netbanking
PAY200564,C102368,6531.04,2026-04-14 06:54:09,failed,insufficient_funds,4,upi
PAY200565,C102298,3124.72,2026-04-24 23:57:26,failed,insufficient_funds,1,upi
PAY200566,C103108,3241.81,2026-03-08 10:17:14,failed,payment_method_invalid,1,upi
PAY200567,C102606,3219.67,2026-04-25 16:25:27,failed,insufficient_funds,1,wallet
PAY200568,C100557,23517.22,2026-07-02 22:08:44,failed,network_error,1,netbanking
PAY200569,C101852,14859.11,2026-03-27 18:20:02,failed,expired_card,3,card
PAY200570,C102750,4039.38,2026-05-07 12:03:48,failed,network_error,2,card
PAY200571,C101068,3349.49,2026-04-08 12:30:43,failed,payment_method_invalid,1,netbanking
PAY200572,C103454,5372.46,2026-06-26 13:40:45,failed,insufficient_funds,2,card
PAY200573,C101931,2398.06,2026-04-17 00:55:37,failed,authentication_failure,1,upi
